,Master L0 Code,Master L0 Name,Master L1 Code,Master L1 Name,Master L2 Code,Master L2 Name,Master L3 Code,Master L3 Name,Master L4 Code,Master L4 Name,Master L5 Code,Master L5 Name,Master End NodeCode,Master End Node Name
232,15050,Electronics,10511,Computer Accessories,10023,Computer Mice,,,,,,,10023,Computer Mice
233,15050,Electronics,1597734653069188,Security & Surveillance,6470,Security Identification Supplies,,,,,,,6470,Security Identification Supplies
234,15050,Electronics,10511,Computer Accessories,1597734127019803,Protective Covers,,,,,,,1597734127019803,Protective Covers
235,15050,Electronics,15051,Audio,5646,PA Amplifiers,,,,,,,5646,PA Amplifiers
236,15050,Electronics,15134,Camera Accessories,15060,Camera Lenses & Lense Caps,,,,,,,15060,Camera Lenses & Lense Caps
237,15050,Electronics,1597734653069188,Security & Surveillance,6433,Wireless Alarms,,,,,,,6433,Wireless Alarms
238,15050,Electronics,10511,Computer Accessories,10595,KVM Switches,,,,,,,10595,KVM Switches
239,15050,Electronics,15107,TV Accessories,18805,Media Storage,,,,,,,18805,Media Storage
240,15050,Electronics,18821,Computers,15140,Mobile Computers & Accessories,,,,,,,15140,Mobile Computers & Accessories
241,15050,Electronics,15107,TV Accessories,1655089516364017,"Audio Video Racks, Stands, Cabinets & Accessories",,,,,,,1655089516364017,"Audio Video Racks, Stands, Cabinets & Accessories"
242,15050,Electronics,10511,Computer Accessories,15069,Computer Adapter Cables,,,,,,,15069,Computer Adapter Cables
243,15050,Electronics,1597734653069188,Security & Surveillance,7240,Binoculars,,,,,,,7240,Binoculars
244,15050,Electronics,15124,Video Gaming,15127,Video Games,,,,,,,15127,Video Games
245,15050,Electronics,15134,Camera Accessories,15062,Camera Memory Cards & Readers,,,,,,,15062,Camera Memory Cards & Readers
246,15050,Electronics,10511,Computer Accessories,10137,Mouse Pads & Wrist Rests,,,,,,,10137,Mouse Pads & Wrist Rests
247,15050,Electronics,10511,Computer Accessories,18806,Computer Bags & Sleeves,,,,,,,18806,Computer Bags & Sleeves
248,15050,Electronics,15131,Networking & Server Management,18842,Servers,,,,,,,18842,Servers
249,15050,Electronics,10480,Electronic Components,1597734486139401,"Inductors, Chokes & Coils",,,,,,,1597734486139401,"Inductors, Chokes & Coils"
250,15050,Electronics,15109,Phones & Tablets,18804,Tablet Cases,,,,,,,18804,Tablet Cases
251,15050,Electronics,15051,Audio,8574,RCA & Stereo Adapters,,,,,,,8574,RCA & Stereo Adapters
252,15050,Electronics,15131,Networking & Server Management,18834,Wireless Routers,,,,,,,18834,Wireless Routers
253,15050,Electronics,15129,"Cameras, Camcorders & Drones",15068,Instant Print Cameras,,,,,,,15068,Instant Print Cameras
254,15050,Electronics,10480,Electronic Components,15226,"Active Components (Transistors, Diodes, Integrated Circuits, Amplifiers)",,,,,,,15226,"Active Components (Transistors, Diodes, Integrated Circuits, Amplifiers)"
255,15050,Electronics,10511,Computer Accessories,10130,USB Cables,,,,,,,10130,USB Cables
256,15050,Electronics,10480,Electronic Components,15225,"Passive Components (Antennas, Audio & Signal Transformers, Capacitors, EMI Filters, Encoders, Ferrites, Thermistors & Varistors, Crystals/Resonators, Oscillators)",,,,,,,15225,"Passive Components (Antennas, Audio & Signal Transformers, Capacitors, EMI Filters, Encoders, Ferrites, Thermistors & Varistors, Crystals/Resonators, Oscillators)"
257,15050,Electronics,15051,Audio,15057,Speaker Stands & Mounts,,,,,,,15057,Speaker Stands & Mounts
258,15050,Electronics,10511,Computer Accessories,15137,Barcode Readers & Accessories,,,,,,,15137,Barcode Readers & Accessories
259,15050,Electronics,15051,Audio,5645,Megaphones,,,,,,,5645,Megaphones
260,15050,Electronics,18821,Computers,18823,Laptop Computers,,,,,,,18823,Laptop Computers
261,15050,Electronics,15051,Audio,5655,Wired Intercom Systems,,,,,,,5655,Wired Intercom Systems
262,15050,Electronics,15051,Audio,5654,Wired Intercom Accessories,,,,,,,5654,Wired Intercom Accessories
263,15050,Electronics,15135,TV's,15114,LED TV's,,,,,,,15114,LED TV's
264,15050,Electronics,9905,Batteries & Battery Chargers,8691,Rechargeable Batteries,,,,,,,8691,Rechargeable Batteries
265,15050,Electronics,18825,"Monitors, Displays & Projectors",18829,Projectors,,,,,,,18829,Projectors
266,15050,Electronics,10511,Computer Accessories,18818,Input Devices & Accessories,,,,,,,18818,Input Devices & Accessories
267,15050,Electronics,15131,Networking & Server Management,18838,Server Battery Backup,,,,,,,18838,Server Battery Backup
268,15050,Electronics,15130,Computer Internal Components,15076,Expansion Cards,,,,,,,15076,Expansion Cards
269,15050,Electronics,10480,Electronic Components,1597734481563023,Resistors,,,,,,,1597734481563023,Resistors
270,15050,Electronics,10511,Computer Accessories,10019,CDs and DVDs,,,,,,,10019,CDs and DVDs
271,15050,Electronics,15051,Audio,4567,Two Way Radios & Accessories,6635,Wireless Call Boxes,,,,,6635,Wireless Call Boxes
272,15050,Electronics,1597734653069188,Security & Surveillance,6794,Closed Circuit Cameras and Recorders,,,,,,,6794,Closed Circuit Cameras and Recorders
273,15050,Electronics,15109,Phones & Tablets,15147,Emergency Phones & Accessories,,,,,,,15147,Emergency Phones & Accessories
274,15050,Electronics,15051,Audio,15053,CD & Tape Players,,,,,,,15053,CD & Tape Players
275,15050,Electronics,15051,Audio,15054,Microphones,,,,,,,15054,Microphones
276,15050,Electronics,10511,Computer Accessories,9998,Aerosol Dusters,,,,,,,9998,Aerosol Dusters
277,15050,Electronics,15109,Phones & Tablets,15088,Cell Phones,,,,,,,15088,Cell Phones
278,15050,Electronics,15107,TV Accessories,1597734127035071,Universal Remotes,,,,,,,1597734127035071,Universal Remotes
279,15050,Electronics,15130,Computer Internal Components,15074,Controller Card,,,,,,,15074,Controller Card
280,15050,Electronics,15116,Video,15122,HDMI Cables,,,,,,,15122,HDMI Cables
281,15050,Electronics,9905,Batteries & Battery Chargers,6595,Battery Chargers,,,,,,,6595,Battery Chargers
282,15050,Electronics,18825,"Monitors, Displays & Projectors",15085,Touchscreen Displays,,,,,,,15085,Touchscreen Displays
283,15050,Electronics,15134,Camera Accessories,15059,"Camera Batteries, Chargers & Cables",,,,,,,15059,"Camera Batteries, Chargers & Cables"
284,15050,Electronics,15131,Networking & Server Management,15138,Server Enclosures & Racks,,,,,,,15138,Server Enclosures & Racks
285,15050,Electronics,15130,Computer Internal Components,18809,CPUs,,,,,,,18809,CPUs
286,15050,Electronics,15129,"Cameras, Camcorders & Drones",15065,Camcorders,,,,,,,15065,Camcorders
287,15050,Electronics,10511,Computer Accessories,15073,Webcams,,,,,,,15073,Webcams
288,15050,Electronics,15051,Audio,10518,Radios,,,,,,,10518,Radios
289,15050,Electronics,15051,Audio,15052,Bluetooth & Smart Speakers,,,,,,,15052,Bluetooth & Smart Speakers
290,15050,Electronics,10511,Computer Accessories,8644,VGA Connectors & Cables,,,,,,,8644,VGA Connectors & Cables
291,15050,Electronics,18821,Computers,18844,Software,,,,,,,18844,Software
292,15050,Electronics,15130,Computer Internal Components,18811,Video & Sound Cards,,,,,,,18811,Video & Sound Cards
293,15050,Electronics,1597734653069188,Security & Surveillance,7939,Motion Sensors,,,,,,,7939,Motion Sensors
294,15050,Electronics,10480,Electronic Components,15224,D-Sub Connectors,,,,,,,15224,D-Sub Connectors
295,15050,Electronics,15130,Computer Internal Components,15079,Laptop Charging Cables,,,,,,,15079,Laptop Charging Cables
296,15050,Electronics,15109,Phones & Tablets,15091,Phone & Video Conferencing Equipment,,,,,,,15091,Phone & Video Conferencing Equipment
297,15050,Electronics,18825,"Monitors, Displays & Projectors",18827,Digital Commercial Displays,,,,,,,18827,Digital Commercial Displays
298,15050,Electronics,15130,Computer Internal Components,18810,Motherboards,,,,,,,18810,Motherboards
299,15050,Electronics,15107,TV Accessories,15110,TV Antennas,,,,,,,15110,TV Antennas
300,15050,Electronics,15130,Computer Internal Components,18813,Computer Cases,,,,,,,18813,Computer Cases
301,15050,Electronics,15135,TV's,15115,OLED TV's,,,,,,,15115,OLED TV's
302,15050,Electronics,15130,Computer Internal Components,15078,Laptop Batteries,,,,,,,15078,Laptop Batteries
303,15050,Electronics,15116,Video,15123,"Video Splitters, Connectors, and Adapters",,,,,,,15123,"Video Splitters, Connectors, and Adapters"
304,15050,Electronics,18825,"Monitors, Displays & Projectors",18828,"Monitor Mounts, Stands & Brackets",,,,,,,18828,"Monitor Mounts, Stands & Brackets"
305,15050,Electronics,15109,Phones & Tablets,18803,Cell Phone Cases,,,,,,,18803,Cell Phone Cases
306,15050,Electronics,15134,Camera Accessories,102140,Camera Repair Parts,,,,,,,102140,Camera Repair Parts
307,15050,Electronics,15130,Computer Internal Components,15077,Internal Hard Drives,,,,,,,15077,Internal Hard Drives
308,15050,Electronics,10511,Computer Accessories,15139,Docking Stations,,,,,,,15139,Docking Stations
309,15050,Electronics,15131,Networking & Server Management,15148,Network Serial Cables,,,,,,,15148,Network Serial Cables
310,15050,Electronics,15134,Camera Accessories,15061,Camera Flashes & Lighting,,,,,,,15061,Camera Flashes & Lighting
311,15050,Electronics,15051,Audio,4567,Two Way Radios & Accessories,6633,PA System Speakers,,,,,6633,PA System Speakers
312,15050,Electronics,15131,Networking & Server Management,18832,Modems,,,,,,,18832,Modems
313,15050,Electronics,1597734653069188,Security & Surveillance,6234,Emergency Exit Door Alarms,,,,,,,6234,Emergency Exit Door Alarms
314,15050,Electronics,15129,"Cameras, Camcorders & Drones",15064,Action Cameras,,,,,,,15064,Action Cameras
315,15050,Electronics,15129,"Cameras, Camcorders & Drones",5635,Point-and-Shoot Cameras,,,,,,,5635,Point-and-Shoot Cameras
316,15050,Electronics,10511,Computer Accessories,15149,Computer Power Cords & Chargers,,,,,,,15149,Computer Power Cords & Chargers
317,15050,Electronics,9905,Batteries & Battery Chargers,19186,Disposable Battery Packs,,,,,,,19186,Disposable Battery Packs
318,15050,Electronics,1597734653069188,Security & Surveillance,6251,Closed Circuit TV Cameras,,,,,,,6251,Closed Circuit TV Cameras
319,15050,Electronics,9905,Batteries & Battery Chargers,19187,Disposable Lantern Batteries,,,,,,,19187,Disposable Lantern Batteries
320,15050,Electronics,15051,Audio,18866,Earbuds & Headphones,,,,,,,18866,Earbuds & Headphones
321,15050,Electronics,10511,Computer Accessories,10074,Keyboard and Mouse Trays & Covers,,,,,,,10074,Keyboard and Mouse Trays & Covers
322,15050,Electronics,10511,Computer Accessories,15146,DVI Adapters & Cables,,,,,,,15146,DVI Adapters & Cables
323,15050,Electronics,15051,Audio,4567,Two Way Radios & Accessories,16316,Two Way Radio Batteries,,,,,16316,Two Way Radio Batteries
324,15050,Electronics,15051,Audio,102160,Audio Component Repair Parts,,,,,,,102160,Audio Component Repair Parts
325,15050,Electronics,18825,"Monitors, Displays & Projectors",15083,Digital Photo Frames,,,,,,,15083,Digital Photo Frames
326,15050,Electronics,1597734653069188,Security & Surveillance,6253,Closed Circuit TV System Accessories,,,,,,,6253,Closed Circuit TV System Accessories
327,15050,Electronics,18825,"Monitors, Displays & Projectors",15084,Projector Accessories,,,,,,,15084,Projector Accessories
328,15050,Electronics,15130,Computer Internal Components,18815,Enclosure Fans,,,,,,,18815,Enclosure Fans
329,15050,Electronics,10511,Computer Accessories,15071,Headsets,,,,,,,15071,Headsets
330,15050,Electronics,9905,Batteries & Battery Chargers,13292,Sealed Lead Acid Batteries,,,,,,,13292,Sealed Lead Acid Batteries
331,15050,Electronics,18825,"Monitors, Displays & Projectors",10104,Projector Screens,,,,,,,10104,Projector Screens
332,15050,Electronics,15131,Networking & Server Management,10089,Networking Hardware,,,,,,,10089,Networking Hardware
333,15050,Electronics,15129,"Cameras, Camcorders & Drones",15066,Drones & Accessories,,,,,,,15066,Drones & Accessories
334,15050,Electronics,15107,TV Accessories,10532,TV Accessories,,,,,,,10532,TV Accessories
335,15050,Electronics,18821,Computers,15082,Computer Workstations,,,,,,,15082,Computer Workstations
336,15050,Electronics,15109,Phones & Tablets,15028,Watches & Fitness Trackers,,,,,,,15028,Watches & Fitness Trackers
337,15050,Electronics,15131,Networking & Server Management,7773,Ethernet Switches,,,,,,,7773,Ethernet Switches
338,15050,Electronics,1597734653069188,Security & Surveillance,19931,Bullet Cameras,,,,,,,19931,Bullet Cameras
339,15050,Electronics,10511,Computer Accessories,10075,Keyboards,,,,,,,10075,Keyboards
340,15050,Electronics,15051,Audio,8573,Stereo & Optical Audio Cables,,,,,,,8573,Stereo & Optical Audio Cables
341,15050,Electronics,18825,"Monitors, Displays & Projectors",18830,Video Specialty Products,,,,,,,18830,Video Specialty Products
342,15050,Electronics,15130,Computer Internal Components,15154,Computer Parts and Accessories,,,,,,,15154,Computer Parts and Accessories
343,15050,Electronics,18821,Computers,18822,Desktop Computers,,,,,,,18822,Desktop Computers
344,15050,Electronics,15135,TV's,15113,LCD TV's,,,,,,,15113,LCD TV's
345,15050,Electronics,15116,Video,15119,Streaming Media Players,,,,,,,15119,Streaming Media Players
346,15050,Electronics,18825,"Monitors, Displays & Projectors",15152,Projector Mounts & Brackets,,,,,,,15152,Projector Mounts & Brackets
347,15050,Electronics,9905,Batteries & Battery Chargers,9327,Plug-In Power Supplies,,,,,,,9327,Plug-In Power Supplies
348,15050,Electronics,1597734653069188,Security & Surveillance,6403,Detectors & Scanners,,,,,,,6403,Detectors & Scanners
349,15050,Electronics,10511,Computer Accessories,10018,"CD, DVD, and USB Duplicators",,,,,,,10018,"CD, DVD, and USB Duplicators"
350,15050,Electronics,15051,Audio,5647,PA System Accessories,,,,,,,5647,PA System Accessories
351,15050,Electronics,9905,Batteries & Battery Chargers,4803,Disposable Standard Batteries,,,,,,,4803,Disposable Standard Batteries
352,15050,Electronics,15051,Audio,4567,Two Way Radios & Accessories,5650,Two Way Radios,,,,,5650,Two Way Radios
353,15050,Electronics,18825,"Monitors, Displays & Projectors",15153,Projector Lamps and Bulbs,,,,,,,15153,Projector Lamps and Bulbs
354,15050,Electronics,9905,Batteries & Battery Chargers,8683,Disposable Specialty Batteries,,,,,,,8683,Disposable Specialty Batteries
355,15050,Electronics,15124,Video Gaming,15125,Video Game Accessories,,,,,,,15125,Video Game Accessories
356,15050,Electronics,10511,Computer Accessories,18839,USB Hubs & Converters,,,,,,,18839,USB Hubs & Converters
357,15050,Electronics,15131,Networking & Server Management,15151,Networked Attached Storage (NAS),,,,,,,15151,Networked Attached Storage (NAS)
358,15050,Electronics,18821,Computers,15128,Single Board Computers,,,,,,,15128,Single Board Computers
359,15050,Electronics,15107,TV Accessories,102142,Television Repair Parts,,,,,,,102142,Television Repair Parts
360,15050,Electronics,15116,Video,15121,RCA & Video Cables,,,,,,,15121,RCA & Video Cables
361,15050,Electronics,15107,TV Accessories,15111,"TV Tuners, Converters & Adapters",,,,,,,15111,"TV Tuners, Converters & Adapters"
362,15050,Electronics,15134,Camera Accessories,15058,"Camera Bags, Cases & Straps",,,,,,,15058,"Camera Bags, Cases & Straps"
363,21,Grounds & Outdoor,14375,Lawn & Garden,10314,Watering & Irrigation,5719,Garden Hoses,,,,,5719,Garden Hoses
364,21,Grounds & Outdoor,4493,Repellents,5688,Animal Repellents & Traps,,,,,,,5688,Animal Repellents & Traps
365,21,Grounds & Outdoor,9874,Pool & Spa Equipment,16266,Pool Liners,,,,,,,16266,Pool Liners
366,21,Grounds & Outdoor,14375,Lawn & Garden,4491,Chainsaws & Accessories,16306,Chainsaw Parts & Accessories,,,,,16306,Chainsaw Parts & Accessories
367,21,Grounds & Outdoor,14375,Lawn & Garden,4491,Chainsaws & Accessories,5690,Chainsaw Chains,,,,,5690,Chainsaw Chains
368,21,Grounds & Outdoor,14375,Lawn & Garden,10314,Watering & Irrigation,7929,Garden Hose Fittings,,,,,7929,Garden Hose Fittings
369,21,Grounds & Outdoor,15015,Sports Equipment & Recreation,1597734838640461,Toy Parts,,,,,,,1597734838640461,Toy Parts
370,21,Grounds & Outdoor,9874,Pool & Spa Equipment,5437,Pool Light Fixtures,,,,,,,5437,Pool Light Fixtures
371,21,Grounds & Outdoor,15015,Sports Equipment & Recreation,16219,Shooting & Archery Gear,16230,Gun Holsters,,,,,16230,Gun Holsters
372,21,Grounds & Outdoor,9874,Pool & Spa Equipment,10452,Saunas,,,,,,,10452,Saunas
373,21,Grounds & Outdoor,13200,Animal & Pet Supplies,14204,Pet Leashes & Harnesses,,,,,,,14204,Pet Leashes & Harnesses
374,21,Grounds & Outdoor,13200,Animal & Pet Supplies,14601,Pet Bowls & Feeders,,,,,,,14601,Pet Bowls & Feeders
375,21,Grounds & Outdoor,14375,Lawn & Garden,10314,Watering & Irrigation,10442,Drip Irrigation Accessories,,,,,10442,Drip Irrigation Accessories
376,21,Grounds & Outdoor,13200,Animal & Pet Supplies,13201,Pet Grooming & Health,,,,,,,13201,Pet Grooming & Health
377,21,Grounds & Outdoor,15015,Sports Equipment & Recreation,8726,Coolers & Hydration Packs,8338,Hydration Packs,,,,,8338,Hydration Packs
378,21,Grounds & Outdoor,14375,Lawn & Garden,10342,Trimmers,5716,Trimmer Accessories,,,,,5716,Trimmer Accessories
379,21,Grounds & Outdoor,9874,Pool & Spa Equipment,16265,Pool Fences & Gates,,,,,,,16265,Pool Fences & Gates
380,21,Grounds & Outdoor,14375,Lawn & Garden,10314,Watering & Irrigation,5722,Sprinkler Heads,,,,,5722,Sprinkler Heads
381,21,Grounds & Outdoor,14375,Lawn & Garden,15009,Hydroponics,15012,Grow Media & Supplies,,,,,15012,Grow Media & Supplies
382,21,Grounds & Outdoor,9874,Pool & Spa Equipment,15002,Pool Diving Boards & Platforms,,,,,,,15002,Pool Diving Boards & Platforms
383,21,Grounds & Outdoor,14375,Lawn & Garden,10318,Lawn Sprayers & Accessories,8092,Replacement Wands,,,,,8092,Replacement Wands
384,21,Grounds & Outdoor,14375,Lawn & Garden,10378,"Lawn Mowers, Tractor Parts & Accessories",16253,Lawn Mower Fuel System Parts & Components,,,,,16253,Lawn Mower Fuel System Parts & Components
385,21,Grounds & Outdoor,9447,Outdoor Furniture & Storage,14378,Patio Furniture,14382,Outdoor Chairs,10096,Patio Dining Chairs & Stools,,,10096,Patio Dining Chairs & Stools
386,21,Grounds & Outdoor,9447,Outdoor Furniture & Storage,14378,Patio Furniture,14383,Outdoor Tables,14614,Patio Side Tables,,,14614,Patio Side Tables
387,21,Grounds & Outdoor,15015,Sports Equipment & Recreation,14379,Camping Equipment,8093,Tents,,,,,8093,Tents
388,21,Grounds & Outdoor,14375,Lawn & Garden,4494,Lawn & Garden Tools,16209,Chipper Shredders,,,,,16209,Chipper Shredders
389,21,Grounds & Outdoor,10534,Grills & Accessories,16208,Grills & Smokers,,,,,,,16208,Grills & Smokers
390,21,Grounds & Outdoor,14602,Outdoor Decor,15170,Bird Baths & Feeders,,,,,,,15170,Bird Baths & Feeders
391,21,Grounds & Outdoor,15015,Sports Equipment & Recreation,16521,Boats and Kayaks,,,,,,,16521,Boats and Kayaks
